carries,rushing_yards,rushing_tds,rushing_first_downs,receptions,targets,receiving_yards,receiving_yards_after_catch,receiving_first_downs,target_share,wopr_x,fantasy_points_ppr,tgt_sh,yac_sh,wopr_y,ry_sh,yptmpa,ppr_sh,player_id,player_name,season,team
293,1239.0,16,72.0,80,120,879.0,661.0,42.0,3.071188785674324,5.625326875152075,407.8,0.1857585139318885,0.3783629078420149,0.3468518263459308,0.1986440677966101,1.3606811145510835,0.2676379864802782,00-0032187,David Johnson,2016,ARI
11,23.0,0,0.0,6,9,67.0,46.0,3.0,0.1914893617021276,0.343766109061505,13.0,0.1875,0.3865546218487395,0.341560421286031,0.25,1.3958333333333333,0.1687873279667618,00-0032187,David Johnson,2017,ARI
258,940.0,7,51.0,50,76,446.0,385.0,22.0,2.5068994651351075,3.92141805310773,246.6,0.1535353535353535,0.3062848050914876,0.2429695294234123,0.1546463245492371,0.901010101010101,0.2513863969988583,00-0032187,David Johnson,2018,ARI
93,346.0,2,20.0,36,47,370.0,226.0,17.0,1.3247840267720237,2.4133930289919454,141.6,0.1127098321342925,0.1605113636363636,0.2133867561598104,0.1279833967485299,0.8872901678657075,0.1352125587257935,00-0032187,David Johnson,2019,ARI
147,691.0,6,38.0,33,46,314.0,235.0,16.0,1.32208713557641,2.3690363100201948,179.5,0.1084905660377358,0.1585695006747638,0.1976268147886909,0.0826533298236378,0.7405660377358491,0.147498685248488,00-0032187,David Johnson,2020,HOU
67,228.0,0,7.0,32,42,225.0,191.0,11.0,1.4602269983406029,2.394058819683922,81.3,0.1021897810218978,0.154281098546042,0.175130245920794,0.080703012912482,0.5474452554744526,0.0864599285349668,00-0032187,David Johnson,2021,HOU
12,24.0,0,0.0,4,4,47.0,46.0,3.0,0.1884656084656084,0.3004443122048789,9.1,0.0459770114942528,0.1223404255319148,0.0699898450262704,0.0611979166666666,0.5402298850574713,0.0310347179592115,00-0032187,David Johnson,2022,NO
77,457.0,3,20.0,44,56,348.0,323.0,19.0,1.3877144418209288,2.2319864258294038,140.5,0.109375,0.1813587871982032,0.17622707960644,0.091893319250066,0.6796875,0.1026536516936025,00-0032200,Ty Montgomery,2016,GB
71,273.0,3,13.0,23,31,173.0,215.0,8.0,0.7945397276976224,1.1344446954938798,91.6,0.1083916083916083,0.2128712871287128,0.1515894492472903,0.0927613941018766,0.6048951048951049,0.1355029585798816,00-0032200,Ty Montgomery,2017,GB
41,183.0,1,10.0,25,40,235.0,213.0,7.0,1.2537918049901084,2.084470955473912,72.8,0.0963855421686747,0.1365384615384615,0.1595480435777231,0.0731403672580143,0.5662650602409639,0.0666410354991669,00-0032200,Ty Montgomery,2018,BAL
32,103.0,0,2.0,13,17,90.0,94.0,3.0,0.5727692391652347,0.9205872059397208,32.300000000000004,0.044041450777202,0.0717009916094584,0.0717800133317446,0.0354889589905362,0.233160621761658,0.0386993194670756,00-0032200,Ty Montgomery,2019,NYJ
19,101.0,0,4.0,3,6,27.0,33.0,1.0,0.1857608840367461,0.3018528682028315,15.8,0.0465116279069767,0.0588235294117647,0.0794998019577887,0.0262135922330097,0.2093023255813953,0.038201160541586,00-0032200,Ty Montgomery,2020,NO
15,44.0,0,2.0,16,26,95.0,87.0,5.0,0.8890847492027237,1.503691732592658,29.9,0.0790273556231003,0.0776092774308652,0.1338424887361057,0.0427158273381294,0.2887537993920973,0.0365946197341688,00-0032200,Ty Montgomery,2021,NO
2,-2.0,0,0.0,3,4,15.0,7.0,1.0,0.1333333333333333,0.2326164874551971,10.3,0.1333333333333333,0.0804597701149425,0.2372759856630824,0.0704225352112676,0.5,0.1644841903545193,00-0032200,Ty Montgomery,2022,NE
3,9.0,0,0.0,5,12,40.0,27.0,3.0,0.34614990744023,0.7156566181978745,9.9,0.0483870967741935,0.0327272727272727,0.1103759207518415,0.0285103349964362,0.1612903225806451,0.0202487114456352,00-0032200,Ty Montgomery,2023,NE
130,465.0,1,21.0,50,68,312.0,346.0,16.0,1.7860225911773386,2.7050492721144908,137.7,0.1158432708688245,0.2050978067575578,0.175749607564349,0.086092715231788,0.5315161839863713,0.1117458977813123,00-0032209,T.J. Yeldon,2016,JAX
49,253.0,2,7.0,30,41,224.0,188.0,14.0,1.103784523383915,1.7501734458541909,87.7,0.1154929577464788,0.1390532544378698,0.1893003573535362,0.0845921450151057,0.6309859154929578,0.0965412474406111,00-0032209,T.J. Yeldon,2017,JAX
104,414.0,1,16.0,55,78,487.0,450.0,21.0,2.4054745796009973,3.71881409743296,173.1,0.1611570247933884,0.2640845070422535,0.2553352985977772,0.1531928279333123,1.006198347107438,0.1666409950325388,00-0032209,T.J. Yeldon,2018,JAX
17,63.0,0,5.0,13,15,124.0,119.0,6.0,0.4289652035657082,0.5886577614771324,29.700000000000003,0.0986842105263157,0.2474012474012474,0.1556696278913845,0.1266598569969356,0.8157894736842105,0.0985859390559649,00-0032209,T.J. Yeldon,2019,BUF
10,70.0,0,5.0,1,4,22.0,0.0,1.0,0.0979166666666666,0.1633328310242732,16.2,0.0353982300884955,0.0,0.0649869417357157,0.0248868778280542,0.1946902654867256,0.0511589717678266,00-0032209,T.J. Yeldon,2020,BUF
278,885.0,6,48.0,43,58,327.0,348.0,15.0,1.739634500837571,2.7466751393552804,198.2,0.1082089552238805,0.2142857142857142,0.1741895526208221,0.0987020827044974,0.6100746268656716,0.1907566745587188,00-0032241,Todd Gurley,2016,LA
279,1305.0,13,66.0,64,87,788.0,765.0,32.0,2.692419601118927,4.2123351718482365,385.3,0.1797520661157025,0.3753680078508341,0.2868731044311773,0.2044628956927867,1.628099173553719,0.2766647997357574,00-0032241,Todd Gurley,2017,LA
256,1251.0,17,70.0,59,81,580.0,587.0,26.0,2.291886624263848,3.503564364310533,372.1,0.1572815533980582,0.2970647773279352,0.2448608775831208,0.1351351351351351,1.1262135922330097,0.2501378077145431,00-0032241,Todd Gurley,2018,LA
223,857.0,12,51.0,31,49,207.0,196.0,8.0,1.2571220281877395,1.9013230522657716,219.4,0.0805921052631579,0.0882485366951823,0.1268279118192171,0.0450882160749292,0.3404605263157895,0.1500950921504508,00-0032241,Todd Gurley,2019,LA
195,678.0,9,45.0,25,35,164.0,123.0,7.0,0.9158175638783318,1.5218438820208753,163.20000000000002,0.0594227504244482,0.0796632124352331,0.0969863196320533,0.0369785794813979,0.2784380305602716,0.1133648235621005,00-0032241,Todd Gurley,2020,ATL
73,358.0,1,17.0,53,74,514.0,426.0,24.0,2.139044050716783,3.551162920377662,144.20000000000002,0.1305114638447971,0.2514757969303424,0.2196748627086632,0.1391822366639588,0.9065255731922398,0.1187593681540412,00-0032257,Duke Johnson,2016,CLE
82,348.0,4,26.0,74,93,693.0,634.0,31.0,2.6246437177594726,4.291154139010981,216.1,0.1620209059233449,0.363740676993689,0.2737175578056033,0.1959287531806615,1.2073170731707317,0.1931913676268126,00-0032257,Duke Johnson,2017,CLE
40,201.0,0,9.0,47,62,429.0,374.0,25.0,1.7517800808545334,2.922091405042694,132.0,0.1080139372822299,0.1957090528519099,0.1844796215196752,0.100680591410467,0.7473867595818815,0.0888984671749144,00-0032257,Duke Johnson,2018,CLE
83,410.0,2,17.0,44,62,410.0,361.0,18.0,1.9119514479455415,3.31207275659258,154.0,0.1161048689138576,0.1996681415929203,0.2016562489633635,0.100416360519226,0.7677902621722846,0.1053697520389731,00-0032257,Duke Johnson,2019,HOU
77,235.0,1,11.0,28,35,249.0,220.0,8.0,1.0944244876212257,1.800675329299305,84.4,0.0948509485094851,0.1564722617354196,0.1588657140053294,0.0772811918063314,0.6747967479674797,0.0799106212956125,00-0032257,Duke Johnson,2020,HOU
71,330.0,3,18.0,4,5,41.0,51.0,3.0,0.1650279545016387,0.2053557344388869,59.10000000000001,0.0337837837837837,0.111597374179431,0.0450269554638486,0.0417940876656473,0.277027027027027,0.1607550864976608,00-0032257,Duke Johnson,2021,MIA
2,4.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0037488284910965,00-0032257,Duke Johnson,2022,BUF
2,11.0,0,0.0,0,1,0.0,0.0,0.0,0.0256410256410256,0.0384615384615384,1.1,0.0256410256410256,0.0,0.0384615384615384,0.0,0.0,0.0113005958495993,00-0032298,Bronson Hill,2016,JAX
1,-2.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,-0.0026109660574412,00-0032298,Bronson Hill,2017,ARI
168,704.0,6,29.0,12,18,82.0,78.0,6.0,0.5212017156889285,0.8193639242912935,132.6,0.0347490347490347,0.0467065868263473,0.0547690547690547,0.0192714453584018,0.1583011583011583,0.0945387138171966,00-0032371,Rob Kelley,2016,WAS
62,194.0,3,8.0,4,7,18.0,20.0,3.0,0.1867521367521367,0.2472898863508145,43.2,0.0284552845528455,0.0232558139534883,0.0361111853177677,0.0101180438448566,0.073170731707317,0.0733371812718568,00-0032371,Rob Kelley,2017,WAS
4,8.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0045126353790613,00-0032371,Rob Kelley,2018,WAS
1,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0032375,Joe Kerridge,2016,GB
0,0.0,0,0.0,1,1,3.0,0.0,0.0,0.0285714285714285,0.0493386243386243,1.3,0.0277777777777777,0.0,0.049006116207951,0.0125523012552301,0.0833333333333333,0.025019245573518,00-0032375,Joe Kerridge,2017,GB
15,20.0,0,0.0,20,25,136.0,162.0,5.0,0.6457941457941457,0.90343560273671,35.6,0.0838926174496644,0.1830508474576271,0.117948703189934,0.0594145915246832,0.4563758389261745,0.0433111100296851,00-0032377,Josh Ferguson,2016,IND
1,5.0,0,0.0,3,4,16.0,24.0,0.0,0.1239495798319327,0.2318773646206059,5.1,0.0388349514563106,0.0805369127516778,0.0689033147584305,0.0300751879699248,0.1553398058252427,0.0287842871655943,00-0032377,Josh Ferguson,2017,IND
3,9.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0100401606425702,00-0032377,Josh Ferguson,2019,WAS
30,172.0,1,3.0,17,19,208.0,111.0,8.0,0.5656088818952706,1.1436234824227092,61.0,0.0900473933649289,0.1508152173913043,0.1884044233807267,0.1226415094339622,0.985781990521327,0.1161152777249019,00-0032393,C.J. Prosise,2016,SEA
11,23.0,0,1.0,6,11,87.0,50.0,3.0,0.2580128205128205,0.5366108823118805,17.0,0.0748299319727891,0.1285347043701799,0.1659529385524701,0.0899689762150982,0.5918367346938775,0.0518482371599365,00-0032393,C.J. Prosise,2017,SEA
1,-3.0,0,0.0,3,3,22.0,17.0,0.0,0.0909090909090909,0.1484743630072349,4.9,0.0483870967741935,0.1307692307692307,0.0804857835012112,0.0547263681592039,0.3548387096774194,0.0272252472496944,00-0032393,C.J. Prosise,2018,SEA
23,72.0,1,4.0,10,12,76.0,66.0,3.0,0.3281599378881987,0.6131239992013626,28.8,0.0427046263345195,0.0782918149466192,0.0786492141798909,0.0348304307974335,0.2704626334519573,0.0389410205792476,00-0032393,C.J. Prosise,2019,SEA
10,19.0,0,0.0,5,5,18.0,26.0,1.0,0.170283637674942,0.2367969778351472,12.7,0.0335570469798657,0.0453752181500872,0.0454124935467217,0.0137614678899082,0.1208053691275167,0.0292613243629325,00-0032393,C.J. Prosise,2020,TB
1,3.0,0,0.0,3,5,18.0,6.0,0.0,0.1328151523273474,0.2729494290490188,5.1,0.0434782608695652,0.0258620689655172,0.0924483020679172,0.028526148969889,0.1565217391304348,0.0214249705931776,00-0032404,Tyler Ervin,2016,HOU
4,12.0,0,1.0,8,11,38.0,12.0,1.0,0.3775252525252525,0.7366956887996492,13.0,0.1182795698924731,0.0609137055837563,0.2284260662481056,0.0644067796610169,0.4086021505376344,0.0646123260437375,00-0032404,Tyler Ervin,2017,HOU
0,0.0,0,0.0,3,3,35.0,12.0,1.0,0.121078431372549,0.2556231207803215,6.5,0.0384615384615384,0.0591133004926108,0.0811916691227036,0.0631768953068592,0.4487179487179487,0.0253747657713928,00-0032404,Tyler Ervin,2018,BAL
1,10.0,0,1.0,2,4,11.0,12.0,1.0,0.0818713450292397,0.1684477293412422,4.1,0.0421052631578947,0.0428571428571428,0.1087177402966876,0.0204081632653061,0.1157894736842105,0.0219415605265974,00-0032404,Tyler Ervin,2019,GB
13,67.0,0,4.0,11,15,84.0,84.0,6.0,0.4609133698992492,0.6681401095836792,26.1,0.0612244897959183,0.0783582089552238,0.0858843537414965,0.0393442622950819,0.3428571428571428,0.0321745562130177,00-0032404,Tyler Ervin,2020,GB
88,382.0,2,26.0,30,41,162.0,186.0,7.0,0.9568183175505796,1.3895591140466912,102.4,0.0805500982318271,0.1146025878003696,0.1177981203207136,0.0495261387954753,0.3182711198428291,0.0939846173614553,00-0032411,Kenneth Dixon,2016,BAL
60,333.0,2,20.0,6,7,51.0,54.0,2.0,0.3059224833137877,0.4240689967337404,54.4,0.0440251572327044,0.1156316916488222,0.0624449214777991,0.046875,0.320754716981132,0.1148115318053269,00-0032411,Kenneth Dixon,2018,BAL
112,456.0,0,22.0,15,24,162.0,170.0,6.0,0.6555572729485772,1.0276569936833797,76.8,0.0488798370672097,0.1042944785276073,0.0766315279164679,0.0522243713733075,0.329938900203666,0.072811391949032,00-0032417,Paul Perkins,2016,NYG
41,90.0,0,3.0,8,10,46.0,59.0,1.0,0.2605311721553123,0.3618251479282697,21.6,0.0366300366300366,0.077733860342556,0.0508170879687907,0.0267441860465116,0.1684981684981685,0.0390384962949575,00-0032417,Paul Perkins,2017,NYG
12,29.0,0,3.0,1,1,9.0,10.0,0.0,0.0232558139534883,0.0325503875968992,4.8,0.0084033613445378,0.0279329608938547,0.0119159808626292,0.0088495575221238,0.0756302521008403,0.0157335780778812,00-0032417,Paul Perkins,2019,BAL
31,125.0,1,8.0,11,11,84.0,81.0,6.0,0.2893036393036393,0.426711475264761,35.9,0.0331325301204819,0.0782608695652174,0.0505327076199167,0.032258064516129,0.253012048192771,0.0439057799085194,00-0032426,Alex Collins,2016,SEA
212,973.0,6,51.0,23,36,187.0,190.0,8.0,1.0054061243706194,1.4927811717669466,171.0,0.0654545454545454,0.134180790960452,0.0975423297725456,0.0600513808606294,0.34,0.1411054082154704,00-0032426,Alex Collins,2017,BAL
114,411.0,7,22.0,15,21,105.0,97.0,6.0,0.4835270022211432,0.770869497865212,108.6,0.0512195121951219,0.0887465690759377,0.0829604065271421,0.038860103626943,0.2560975609756097,0.1172938177733615,00-0032426,Alex Collins,2018,BAL
18,77.0,2,5.0,1,2,4.0,1.0,0.0,0.0571428571428571,0.1079686209744013,21.1,0.0175438596491228,0.0024875621890547,0.03453240945501,0.0048840048840048,0.0350877192982456,0.0799969669396421,00-0032426,Alex Collins,2020,SEA
108,411.0,2,22.0,9,10,87.0,96.0,3.0,0.3638368740766873,0.5541613635870775,68.8,0.031055900621118,0.0834782608695652,0.0471247569492564,0.0345375148868598,0.2701863354037267,0.0785603361651594,00-0032426,Alex Collins,2021,SEA
90,265.0,1,11.0,10,15,62.0,71.0,5.0,0.399266886511091,0.5928459312287949,48.7,0.0351288056206089,0.0470198675496688,0.0529340272147784,0.0205026455026455,0.1451990632318501,0.0510343093077358,00-0032450,Dwayne Washington,2016,DET
20,44.0,0,1.0,2,2,14.0,17.0,1.0,0.0622222222222222,0.0950080233406272,7.800000000000001,0.0120481927710843,0.0251851851851851,0.0164102392951306,0.0096751900483759,0.0843373493975903,0.0162337662337662,00-0032450,Dwayne Washington,2017,DET
27,154.0,0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,15.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0362591825202486,00-0032450,Dwayne Washington,2018,NO
8,60.0,0,2.0,1,1,6.0,11.0,0.0,0.0277777777777777,0.0287037037037037,7.6,0.0070422535211267,0.0170807453416149,0.0062296858071505,0.004885993485342,0.0422535211267605,0.0159022430532306,00-0032450,Dwayne Washington,2019,NO
8,15.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0079323109465891,00-0032450,Dwayne Washington,2020,NO
4,16.0,0,0.0,2,2,12.0,10.0,0.0,0.0662393162393162,0.106612860369337,4.8,0.0196078431372549,0.032051282051282,0.0314268780560083,0.0158311345646438,0.1176470588235294,0.0171049818259568,00-0032450,Dwayne Washington,2021,NO
11,38.0,0,2.0,1,1,7.0,6.0,0.0,0.0357142857142857,0.0571796759941089,5.5,0.0099009900990099,0.0212765957446808,0.0157248475939296,0.0101449275362318,0.0693069306930693,0.0242290748898678,00-0032450,Dwayne Washington,2022,NO
0,0.0,0,0.0,2,2,65.0,51.0,1.0,0.054054054054054,0.0996273346560071,8.5,0.025,0.2170212765957447,0.0489285714285714,0.0826972010178117,0.8125,0.0350168905001235,00-0032472,Tre Madden,2017,SEA
3,3.0,0,1.0,2,3,35.0,20.0,1.0,0.1186488949646844,0.2318936067035757,5.800000000000001,0.0234375,0.0407331975560081,0.0478642681543116,0.0274509803921568,0.2734375,0.012280330298539,00-0032472,Tre Madden,2018,SEA
18,48.0,0,3.0,4,4,18.0,14.0,0.0,0.1290322580645161,0.2059377676277476,10.6,0.0606060606060606,0.0553359683794466,0.0959326387897816,0.0310344827586206,0.2727272727272727,0.054054054054054,00-0032540,Tra Carson,2019,DET
7,24.0,0,0.0,1,2,2.0,5.0,0.0,0.0571428571428571,0.0808362369337979,3.6,0.0263157894736842,0.0133689839572192,0.0368202845422012,0.0027397260273972,0.0263157894736842,0.0143942423030787,00-0032577,D.J. Foster,2016,NE
6,19.0,0,0.0,17,28,133.0,79.0,8.0,0.8042490994696877,1.3938538590165075,32.2,0.1166666666666666,0.14548802946593,0.2060542567269519,0.0910335386721423,0.5541666666666667,0.0652297220646625,00-0032577,D.J. Foster,2017,ARI
2,2.0,0,0.0,1,1,7.0,3.0,1.0,0.0384615384615384,0.0688923076923077,1.9,0.0131578947368421,0.0202702702702702,0.0246148908857509,0.0132075471698113,0.0921052631578947,0.0098958333333333,00-0032577,D.J. Foster,2020,ARI
10,27.0,0,1.0,2,2,20.0,23.0,1.0,0.0666666666666666,0.0927586206896551,6.700000000000001,0.0224719101123595,0.0995670995670995,0.0312737880894318,0.033167495854063,0.2247191011235955,0.03220844149601,00-0032593,Brandon Wilds,2016,NYJ
6,15.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0052312199204854,00-0032593,Brandon Wilds,2018,ARI
1,2.0,0,0.0,2,2,16.0,13.0,0.0,0.054054054054054,0.0871857322438717,3.8,0.0526315789473684,0.1287128712871287,0.0858637949340209,0.0533333333333333,0.4210526315789473,0.0423634336677814,00-0032602,J.D. McKissic,2016,SEA
46,187.0,1,8.0,34,46,266.0,186.0,12.0,1.4224793017055422,2.654810730446347,97.3,0.1097852028639618,0.1468034727703236,0.2047155757784734,0.0842572062084257,0.6348448687350835,0.088111710797986,00-0032602,J.D. McKissic,2017,SEA
3,8.0,0,0.0,0,1,0.0,0.0,0.0,0.0588235294117647,0.1215686274509803,0.8,0.0129870129870129,0.0,0.0274013115597274,0.0,0.0,0.0025187330772621,00-0032602,J.D. McKissic,2018,SEA
38,205.0,0,8.0,34,42,233.0,237.0,7.0,1.1894858049673545,1.768553163270178,83.8,0.0767824497257769,0.1627747252747252,0.1157881139127822,0.0572481572481572,0.4259597806215722,0.0629554503793854,00-0032602,J.D. McKissic,2019,DET
85,365.0,1,25.0,80,110,589.0,503.0,32.0,2.9304952714350683,4.744925883925822,191.4,0.1830282861896838,0.2297852900867976,0.3146394381770075,0.155163329820864,0.9800332778702164,0.147056563762927,00-0032602,J.D. McKissic,2020,WAS
48,212.0,2,14.0,43,53,397.0,380.0,15.0,1.5301250596444285,2.30783977386836,127.9,0.1436314363143631,0.2816901408450704,0.2242885091952524,0.1511805026656511,1.075880758807588,0.1365373529474561,00-0032602,J.D. McKissic,2021,WAS
22,95.0,0,5.0,27,40,173.0,152.0,7.0,1.1012668473034326,1.7763685700123364,55.8,0.1351351351351351,0.1554192229038855,0.2208597612592165,0.0878618588115794,0.5844594594594594,0.081085794001395,00-0032602,J.D. McKissic,2022,WAS
10,32.0,0,1.0,0,1,0.0,0.0,0.0,0.0178571428571428,0.0492937528709232,3.2,0.0072992700729927,0.0,0.0183494601511171,0.0,0.0,0.0092656937688209,00-0032636,Don Jackson,2016,GB
2,1.0,0,0.0,6,7,43.0,33.0,1.0,0.2409455811310031,0.3928223316236235,10.4,0.0308370044052863,0.0570934256055363,0.051168505584388,0.0281967213114754,0.1894273127753304,0.0205290169759178,00-0032740,Lawrence Thomas,2017,NYJ
55,223.0,1,10.0,5,6,28.0,14.0,1.0,0.1398809523809523,0.2438367738399707,36.1,0.0196721311475409,0.017156862745098,0.0345765528400177,0.0119199659429544,0.0918032786885245,0.0440802969620005,00-0032741,Peyton Barber,2016,TB
108,423.0,3,23.0,16,19,114.0,113.0,4.0,0.5636768586768587,0.8612992858579905,85.7,0.0481012658227848,0.0984320557491289,0.0758853703442368,0.038,0.2886075949367088,0.0888082901554404,00-0032741,Peyton Barber,2017,TB
234,871.0,5,41.0,20,29,92.0,64.0,4.0,0.758584675515035,1.2109459344463631,150.3,0.0464,0.0361786319954776,0.0744178259560373,0.017170586039567,0.1472,0.0899773709605967,00-0032741,Peyton Barber,2018,TB
154,470.0,6,23.0,16,24,115.0,118.0,4.0,0.7170484460653954,1.13520517728839,116.5,0.0380952380952381,0.0621707060063224,0.0608391454533453,0.0224302711137117,0.1825396825396825,0.0725458938401374,00-0032741,Peyton Barber,2019,TB
94,258.0,4,26.0,4,7,12.0,11.0,1.0,0.1892742423484128,0.2776423886331624,55.0,0.0131578947368421,0.0060773480662983,0.0199704187475989,0.0036385688295936,0.0225563909774436,0.0472784788364336,00-0032741,Peyton Barber,2020,WAS
55,212.0,2,12.0,10,13,67.0,73.0,3.0,0.3528229974160207,0.5477824524501149,49.900000000000006,0.0407523510971786,0.0667886550777676,0.067380969006065,0.0281158203944607,0.2100313479623824,0.0676958975472107,00-0032741,Peyton Barber,2021,LV
0,0.0,0,0.0,6,10,38.0,11.0,3.0,0.2957568231562039,0.5325588873294175,15.8,0.0307692307692307,0.0141752577319587,0.0562469672112207,0.0161016949152542,0.1169230769230769,0.0214092140921409,00-0032745,Alan Cross,2016,TB
0,0.0,0,0.0,5,6,58.0,25.0,3.0,0.1691141251221896,0.3370835342552381,10.8,0.0317460317460317,0.054229934924078,0.0637607799025121,0.0396174863387978,0.3068783068783068,0.022633917344287,00-0032745,Alan Cross,2017,TB
0,0.0,0,0.0,2,5,9.0,7.0,1.0,0.1318994014115965,0.2231157546567746,2.9000000000000004,0.0331125827814569,0.0164705882352941,0.0561378768676032,0.0070643642072213,0.0596026490066225,0.0067182504749108,00-0032745,Alan Cross,2018,TB
110,490.0,5,29.0,13,15,137.0,124.0,6.0,0.5452049811858931,0.8735824136682327,105.7,0.0354609929078014,0.1072664359861591,0.0572370013718159,0.0439525184472249,0.3238770685579196,0.0890945565501778,00-0032764,Derrick Henry,2016,TEN
176,744.0,5,39.0,11,17,136.0,125.0,4.0,0.5575582644486818,0.9074310460307216,135.0,0.034274193548387,0.0963020030816641,0.0565312903225806,0.0400707130229817,0.2741935483870967,0.1157347873051797,00-0032764,Derrick Henry,2017,TEN
